"","grant_id","approved","title","word"
"484...74384","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74385","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74395","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74399","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74405","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74406","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74414","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","applications"
"484...74415","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","related"
"484...74416","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74417","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74424","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","education"
"484...74425","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","research"
"484...74427","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","real"
"484...74429","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","applications"
"484...74430","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74431","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74435","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74436","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74438","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","increasing"
"484...74447","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","rapidly"
"484...74449","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","increasingly"
"484...74451","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","real"
"484...74453","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","anticipatory"
"484...74455","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","researchers"
"484...74456","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","organizations"
"484...74463","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","education"
"484...74469","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74470","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","entity"
"484...74474","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74480","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74481","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74484","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74486","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","applied"
"484...74498","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74505","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74506","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74508","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","briefly"
"484...74512","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","act"
"484...74514","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","uncertainty"
"484...74517","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","action"
"484...74518","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","reducing"
"484...74519","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","divergence"
"484...74520","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","predictions"
"484...74526","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","covering"
"484...74527","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74528","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74531","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74539","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74549","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74560","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","specifically"
"484...74563","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","operation"
"484...74579","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74580","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74584","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","international"
"484...74587","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","researchers"
"484...74588","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74607","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","additionally"
"484...74608","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","connected"
"484...74609","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","collaborating"
"484...74621","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","apply"
"484...74622","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74623","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74631","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","resulting"
"484...74635","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74636","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...74640","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","situated"
"484...74646","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","overview"
"484...74655","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74658","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74661","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","directed"
"484...74666","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","expand"
"484...74682","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74696","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74707","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","educational"
"484...74710","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74715","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","addition"
"484...74716","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74730","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74732","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","entity"
"484...74733","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","types"
"484...74738","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74740","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","entity"
"484...74752","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74762","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74771","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","aspects"
"484...74774","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74790","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","educational"
"484...74800","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74803","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","included"
"484...74806","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","application"
"484...74808","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74811","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74813","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","providing"
"484...74817","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","top"
"484...74818","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","software"
"484...74822","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74824","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74839","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","expectations"
"484...74841","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","insufficient"
"484...74842","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","consideration"
"484...74850","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","reasons"
"484...74852","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","aspects"
"484...74854","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74860","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74876","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","organizations"
"484...74877","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","implementing"
"484...74878","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74885","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cohesion"
"484...74886","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","advanced"
"484...74892","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","entity"
"484...74900","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","types"
"484...74901","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","entity"
"484...74909","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","aspects"
"484...74914","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","interactions"
"484...74918","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","corrective"
"484...74919","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","interventions"
"484...74925","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74947","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","innovations"
"484...74954","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","approaches"
"484...74955","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inherent"
"484...74958","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74960","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","acting"
"484...74961","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","uncertainty"
"484...74962","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74965","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...74971","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","situated"
"484...74972","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","motivated"
"484...74975","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74976","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","entity"
"484...74983","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...74984","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","informational"
"484...74990","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","informational"
"484...74994","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","accessibility"
"484...74997","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","facilitated"
"484...74999","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...75002","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...75013","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","software"
"484...75015","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","connects"
"484...75018","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","activity"
"484...75023","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","related"
"484...75024","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...75026","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","connection"
"484...75030","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...75034","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","deployed"
"484...75039","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","audited"
"484...75043","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","interactions"
"484...75045","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...75055","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","interacting"
"484...75057","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...75077","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","applications"
"484...75078","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...75082","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","researchers"
"484...75083","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","ropes"
"484...75086","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","succeed"
"484...75090","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...75091","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...75095","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","motivation"
"484...75097","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","curiosity"
"484...75099","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","opposed"
"484...75108","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inherited"
"484...75115","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","organizations"
"484...75119","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...75133","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","active"
"484...75134","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","inference"
"484...75136","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","cognitive"
"484...75154","7333","TRUE","Active Blockference: an Open Source Package for Cognitive Modeling in Web3","consideration"
"485...75159","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","theory"
"485...75160","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","relativity"
"485...75165","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","theory"
"485...75167","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","created"
"485...75168","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","government"
"485...75171","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","research"
"485...75177","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","research"
"485...75184","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","fragmented"
"485...75186","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","professor"
"485...75192","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","innovation"
"485...75195","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","additionally"
"485...75196","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","repeatedly"
"485...75197","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","apply"
"485...75201","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","leading"
"485...75204","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","research"
"485...75207","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","collected"
"485...75208","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","publicly"
"485...75210","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","research"
"485...75211","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","published"
"485...75216","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","researchers"
"485...75223","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","drastically"
"485...75224","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","affects"
"485...75227","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","scarcity"
"485...75230","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","research"
"485...75231","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","addition"
"485...75236","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","researchers"
"485...75241","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","incentives"
"485...75249","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","revolutionary"
"485...75252","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","achieved"
"485...75267","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","talented"
"485...75268","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","researchers"
"485...75272","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","creating"
"485...75273","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","incentives"
"485...75281","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","creating"
"485...75285","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","researchers"
"485...75288","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","creating"
"485...75290","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","research"
"485...75293","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","accessibility"
"485...75302","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","conferences"
"485...75304","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","houses"
"485...75311","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","alphabetically"
"485...75341","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","stand"
"485...75346","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","assembled"
"485...75350","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","researchers"
"485...75353","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","deployed"
"485...75366","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","creation"
"485...75370","7334","TRUE",">à NeuraDAO: The Future of Neuroscience Research","operations"
"486...75377","7335","TRUE","The Science Commons Initiative","initiative"
"486...75381","7335","TRUE","The Science Commons Initiative","increasing"
"486...75393","7335","TRUE","The Science Commons Initiative","researchers"
"486...75396","7335","TRUE","The Science Commons Initiative","pressing"
"486...75404","7335","TRUE","The Science Commons Initiative","communicated"
"486...75410","7335","TRUE","The Science Commons Initiative","actions"
"486...75411","7335","TRUE","The Science Commons Initiative","supported"
"486...75413","7335","TRUE","The Science Commons Initiative","expected"
"486...75416","7335","TRUE","The Science Commons Initiative","supports"
"486...75422","7335","TRUE","The Science Commons Initiative","supporting"
"486...75439","7335","TRUE","The Science Commons Initiative","incentives"
"486...75455","7335","TRUE","The Science Commons Initiative","strongly"
"486...75456","7335","TRUE","The Science Commons Initiative","connected"
"486...75470","7335","TRUE","The Science Commons Initiative","rely"
"486...75472","7335","TRUE","The Science Commons Initiative","addition"
"486...75473","7335","TRUE","The Science Commons Initiative","supported"
"486...75487","7335","TRUE","The Science Commons Initiative","education"
"486...75501","7335","TRUE","The Science Commons Initiative","connect"
"486...75519","7335","TRUE","The Science Commons Initiative","publications"
"486...75528","7335","TRUE","The Science Commons Initiative","conversations"
"486...75530","7335","TRUE","The Science Commons Initiative","additions"
"486...75531","7335","TRUE","The Science Commons Initiative","edits"
"486...75543","7335","TRUE","The Science Commons Initiative","notification"
"486...75549","7335","TRUE","The Science Commons Initiative","offers"
"486...75562","7335","TRUE","The Science Commons Initiative","priority"
"486...75570","7335","TRUE","The Science Commons Initiative","notifications"
"486...75574","7335","TRUE","The Science Commons Initiative","interrupted"
"486...75587","7335","TRUE","The Science Commons Initiative","invested"
"486...75589","7335","TRUE","The Science Commons Initiative","bounty"
"486...75595","7335","TRUE","The Science Commons Initiative","bounty"
"486...75598","7335","TRUE","The Science Commons Initiative","supporting"
"486...75601","7335","TRUE","The Science Commons Initiative","conferences"
"486...75616","7335","TRUE","The Science Commons Initiative","notification"
"486...75623","7335","TRUE","The Science Commons Initiative","computing"
"486...75626","7335","TRUE","The Science Commons Initiative","highly"
"486...75630","7335","TRUE","The Science Commons Initiative","computing"
"486...75644","7335","TRUE","The Science Commons Initiative","intensive"
"486...75645","7335","TRUE","The Science Commons Initiative","research"
"486...75650","7335","TRUE","The Science Commons Initiative","published"
"486...75651","7335","TRUE","The Science Commons Initiative","results"
"486...75655","7335","TRUE","The Science Commons Initiative","achievements"
"486...75657","7335","TRUE","The Science Commons Initiative","producing"
"486...75664","7335","TRUE","The Science Commons Initiative","crystallization"
"486...75690","7335","TRUE","The Science Commons Initiative","research"
"486...75705","7335","TRUE","The Science Commons Initiative","research"
"486...75715","7335","TRUE","The Science Commons Initiative","computing"
"486...75717","7335","TRUE","The Science Commons Initiative","cost"
"486...75736","7335","TRUE","The Science Commons Initiative","supported"
"486...75737","7335","TRUE","The Science Commons Initiative","institutions"
"486...75742","7335","TRUE","The Science Commons Initiative","research"
"486...75752","7335","TRUE","The Science Commons Initiative","hosting"
"486...75754","7335","TRUE","The Science Commons Initiative","oriented"
"486...75758","7335","TRUE","The Science Commons Initiative","implications"
"486...75760","7335","TRUE","The Science Commons Initiative","computing"
"486...75765","7335","TRUE","The Science Commons Initiative","hopes"
"486...75771","7335","TRUE","The Science Commons Initiative","beacon"
"486...75784","7335","TRUE","The Science Commons Initiative","spinoff"
"486...75797","7335","TRUE","The Science Commons Initiative","recorded"
"486...75800","7335","TRUE","The Science Commons Initiative","undoubtedly"
"486...75808","7335","TRUE","The Science Commons Initiative","bounty"
"486...75811","7335","TRUE","The Science Commons Initiative","hosts"
"486...75818","7335","TRUE","The Science Commons Initiative","hopes"
"486...75822","7335","TRUE","The Science Commons Initiative","adoption"
"486...75827","7335","TRUE","The Science Commons Initiative","computing"
"486...75831","7335","TRUE","The Science Commons Initiative","connect"
"486...75832","7335","TRUE","The Science Commons Initiative","applications"
"486...75833","7335","TRUE","The Science Commons Initiative","spreading"
"486...75834","7335","TRUE","The Science Commons Initiative","education"
"486...75836","7335","TRUE","The Science Commons Initiative","institutions"
"486...75845","7335","TRUE","The Science Commons Initiative","bounty"
"486...75869","7335","TRUE","The Science Commons Initiative","incentive"
"486...75881","7335","TRUE","The Science Commons Initiative","relative"
"486...75882","7335","TRUE","The Science Commons Initiative","processing"
"486...75886","7335","TRUE","The Science Commons Initiative","directs"
"486...75891","7335","TRUE","The Science Commons Initiative","discovery"
"486...75894","7335","TRUE","The Science Commons Initiative","hopes"
"486...75907","7335","TRUE","The Science Commons Initiative","incentive"
"486...75910","7335","TRUE","The Science Commons Initiative","researchers"
"486...75914","7335","TRUE","The Science Commons Initiative","research"
"486...75915","7335","TRUE","The Science Commons Initiative","encouraging"
"486...75918","7335","TRUE","The Science Commons Initiative","information"
"486...75919","7335","TRUE","The Science Commons Initiative","research"
"486...75922","7335","TRUE","The Science Commons Initiative","expanding"
"486...75923","7335","TRUE","The Science Commons Initiative","supporting"
"486...75932","7335","TRUE","The Science Commons Initiative","connection"
"486...75935","7335","TRUE","The Science Commons Initiative","bounty"
"486...75938","7335","TRUE","The Science Commons Initiative","hosts"
"486...75945","7335","TRUE","The Science Commons Initiative","hopes"
"486...75949","7335","TRUE","The Science Commons Initiative","adoption"
"486...75957","7335","TRUE","The Science Commons Initiative","incentive"
"486...75959","7335","TRUE","The Science Commons Initiative","providing"
"486...75964","7335","TRUE","The Science Commons Initiative","industry"
"486...75965","7335","TRUE","The Science Commons Initiative","bounty"
"486...75979","7335","TRUE","The Science Commons Initiative","active"
"486...75982","7335","TRUE","The Science Commons Initiative","computing"
"486...76000","7335","TRUE","The Science Commons Initiative","effectively"
"486...76001","7335","TRUE","The Science Commons Initiative","cost"
"486...76013","7335","TRUE","The Science Commons Initiative","expected"
"486...76017","7335","TRUE","The Science Commons Initiative","bounty"
"486...76026","7335","TRUE","The Science Commons Initiative","supported"
"486...76029","7335","TRUE","The Science Commons Initiative","directed"
"486...76033","7335","TRUE","The Science Commons Initiative","supported"
"486...76035","7335","TRUE","The Science Commons Initiative","additionally"
"486...76040","7335","TRUE","The Science Commons Initiative","supports"
"486...76050","7335","TRUE","The Science Commons Initiative","finally"
"486...76052","7335","TRUE","The Science Commons Initiative","cover"
"486...76054","7335","TRUE","The Science Commons Initiative","incurred"
"486...76055","7335","TRUE","The Science Commons Initiative","operating"
"486...76058","7335","TRUE","The Science Commons Initiative","hosting"
"486...76061","7335","TRUE","The Science Commons Initiative","accounting"
"486...76063","7335","TRUE","The Science Commons Initiative","officers"
"486...76065","7335","TRUE","The Science Commons Initiative","receive"
"486...76121","7335","TRUE","The Science Commons Initiative","bounty"
"487...76128","7336","TRUE","Decentralized student team for iGEM competition","talented"
"487...76132","7336","TRUE","Decentralized student team for iGEM competition","competing"
"487...76135","7336","TRUE","Decentralized student team for iGEM competition","international"
"487...76139","7336","TRUE","Decentralized student team for iGEM competition","international"
"487...76150","7336","TRUE","Decentralized student team for iGEM competition","applications"
"487...76153","7336","TRUE","Decentralized student team for iGEM competition","opportunities"
"487...76154","7336","TRUE","Decentralized student team for iGEM competition","historically"
"487...76160","7336","TRUE","Decentralized student team for iGEM competition","providing"
"487...76187","7336","TRUE","Decentralized student team for iGEM competition","talented"
"487...76189","7336","TRUE","Decentralized student team for iGEM competition","invited"
"487...76194","7336","TRUE","Decentralized student team for iGEM competition","experienced"
"487...76197","7336","TRUE","Decentralized student team for iGEM competition","invent"
"487...76200","7336","TRUE","Decentralized student team for iGEM competition","applications"
"487...76206","7336","TRUE","Decentralized student team for iGEM competition","cover"
"487...76215","7336","TRUE","Decentralized student team for iGEM competition","international"
"487...76223","7336","TRUE","Decentralized student team for iGEM competition","professional"
"487...76231","7336","TRUE","Decentralized student team for iGEM competition","achievements"
"487...76232","7336","TRUE","Decentralized student team for iGEM competition","additional"
"487...76235","7336","TRUE","Decentralized student team for iGEM competition","hopes"
"487...76243","7336","TRUE","Decentralized student team for iGEM competition","reasons"
"487...76247","7336","TRUE","Decentralized student team for iGEM competition","creating"
"487...76248","7336","TRUE","Decentralized student team for iGEM competition","opportunities"
"488...76250","7337","TRUE","$0 COST TO PLAYERS!!! P2E GAMING EQUAL OPPORTUNITY NFT LENDING DAO & ALL IN ONE NFT LENDING/MARKETPLACE DAPP","land"
